sno,district,mandal,village,lat_gis,long_gis,RL_GIS,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
5,JAGITYAL,Ibrahimpatnam,Ibrahimpatnam,78.58,18.90,303,Post-monsoon 2021,8.09,313,200,0,160,40,0.14,1,14,18,0,24,19,140,0.66,C2S1,-0.40,P.S.
6,JAGITYAL,Jagityal,Jagityal,78.85,18.83,283,Post-monsoon 2021,7.87,512,328,0,130,40,0.60,23,21,39,1,32,24,180,1.26,C2S1,-0.60,P.S.
7,JAGITYAL,Jagityal,Morapally,78.89,18.79,276,Post-monsoon 2021,7.91,591,378,0,120,30,0.20,37,22,45,2,0.4,34,141,1.65,C2S1,-0.22,P.S.
8,JAGITYAL,Kathalapur,Kathalapur,78.69,18.75,315,Post-monsoon 2021,8.27,1548,991,0,150,50,1.79,12,47,134,6,72,68,460,2.72,C3S1,-1.60,P.S.
9,JAGITYAL,Kodimal,Chepial,78.94,18.62,380,Post-monsoon 2021,8.18,549,351,0,380,210,1.40,1,20,36,2,32,24,180,1.17,C2S1,-0.40,P.S.
10,JAGITYAL,Korutla,Ilapur,78.70,18.86,282,Post-monsoon 2021,8.25,359,230,0,160,50,0.74,2,14,23,1,24,19,140,0.85,C2S1,-0.20,P.S.
11,JAGITYAL,Korutla,Korutla,78.71,18.82,298,Post-monsoon 2021,8.17,363,232,0,130,30,0.19,1,13,22,1,24,19,140,0.81,C2S1,-0.20,P.S.
12,JAGITYAL,Mallapur,Mallapur,78.71,18.96,254,Post-monsoon 2021,7.78,604,387,0,130,30,0.67,9,29,44,2,40,29,220,1.29,C2S1,-0.60,P.S.
13,JAGITYAL,Mallapur,VV Raopet,78.77,18.99,222,Post-monsoon 2021,7.82,612,392,0,190,60,0.83,43,30,43,2,40,34,240,1.21,C2S1,-1.20,P.S.
14,JAGITYAL,Mallial,Nukapalli,78.92,18.71,335,Post-monsoon 2021,8.19,698,447,0,180,60,0.41,27,31,49,3,40,34,240,1.38,C2S1,-1.00,P.S.
15,JAGITYAL,Medipally,Desaipet,0.00,0.00,,Post-monsoon 2021,8.21,463,296,0,190,70,0.56,49,20,37,1,32,24,180,1.20,C2S1,-0.80,P.S.
16,JAGITYAL,Medipally,Katlakunta,78.81,18.84,280,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,JAGITYAL,Medipally,Rangapur,78.79,18.76,321,Post-monsoon 2021,8.08,839,537,0,140,40,1.93,9,33,69,3,48,39,280,1.79,C3S1,-0.80,P.S.
18,JAGITYAL,Metpalli,Metpalli,78.62,18.85,311,Post-monsoon 2021,8.22,1020,653,0,240,100,0.54,128,35,83,4,56,53,360,1.90,C3S1,-3.00,P.S.
19,JAGITYAL,Metpalli,Atmakur,78.62,18.75,331,Post-monsoon 2021,8.28,474,303,0,210,130,1.04,10,18,36,1,24,24,160,1.24,C2S1,-0.20,P.S.
20,JAGITYAL,Metpalli,Bandalingapur,78.59,18.83,312,Post-monsoon 2021,8.23,777,497,0,150,40,0.84,13,31,58,3,40,34,240,1.63,C3S1,-0.40,P.S.
21,JAGITYAL,Metpalli,Metla Chittapur,78.59,18.78,330,Post-monsoon 2021,8.11,1246,797,0,220,70,1.63,7,40,105,5,72,63,440,2.18,C3S1,-1.20,P.S.
22,JAGITYAL,Pegadapalli,Pegadapalli,79.06,18.71,253,Post-monsoon 2021,8.15,698,447,0,380,160,0.93,61,28,51,3,40,39,260,1.38,C2S1,-1.40,P.S.
23,JAGITYAL,Raikal,Bornapally,78.82,19.03,199,Post-monsoon 2021,8.24,758,485,0,190,70,0.99,46,32,59,3,40,39,260,1.59,C3S1,-1.20,P.S.
24,JAGITYAL,Raikal,Itikyal,78.76,18.92,237,Post-monsoon 2021,8.18,738,472,0,200,80,2.45,80,30,56,3,40,39,260,1.51,C2S1,-1.60,P.S.
25,JAGITYAL,Raikal,Raikal,78.80,18.91,240,Post-monsoon 2021,8.2,470,301,0,180,70,0.40,1,19,32,1,24,24,160,1.10,C2S1,-0.20,P.S.
26,JAGITYAL,Raikal,Vodde lingapur,78.84,18.96,233,Post-monsoon 2021,8.16,535,342,0,150,40,0.84,10,22,35,2,32,29,200,1.08,C2S1,-0.60,P.S.
27,JAGITYAL,Sarangapur,Rachapalli,78.93,18.93,262,Post-monsoon 2021,8.25,699,447,0,170,50,1.05,4,29,53,3,40,34,240,1.49,C2S1,-0.40,P.S.
28,JAGITYAL,Sarangapur,Sarangapur,78.96,18.93,251,Post-monsoon 2021,8.27,578,370,0,220,70,1.45,8,21,39,1,32,24,180,1.26,C2S1,-0.40,P.S.
29,JAGITYAL,Velgatur,Chegyam,79.27,18.81,134,Post-monsoon 2021,8.24,716,458,0,160,50,0.99,12,30,55,3,40,34,240,1.54,C2S1,-0.40,P.S.
30,JAGITYAL,Velgatur,Stambampally,79.16,18.86,151,Post-monsoon 2021,7.87,869,556,0,220,70,0.53,62,33,68,3,56,44,320,1.65,C3S1,-1.60,P.S.
31,JAGITYAL,Velgatur,Velgatur,79.17,18.84,148,Post-monsoon 2021,8.22,1176,753,0,240,100,2.30,2,37,97,4,64,58,400,2.11,C3S1,-1.40,P.S.
1,JANGAON,Bachannapet,Bachannapet,79.04,17.79,447,Post-monsoon 2021,7.82,442,282.88,0,100,60,0.75,15.30018182,22,37,2,24,19.448,139.9671053,1.35975573,C2S1,-0.799342105,P.S.
2,JANGAON,Bachannapet,Padamati Keshapur,78.94,17.84,505,Post-monsoon 2021,7.65,956,611.84,0,140,150,0.26,120.7909091,53,107,12,40,38.896,259.9342105,2.885520877,C3S1,-2.398684211,P.S.
3,JANGAON,Chilpur,Kistajigudem,79.30,17.88,360,Post-monsoon 2021,7.75,610,390.4,0,110,80,0.69,56.77172727,41,41,4,16,43.758,219.9259868,1.202036751,C2S1,-2.198519737,P.S.
4,JANGAON,Chilpur,Malkapur,79.31,17.93,363,Post-monsoon 2021,8.16,721,461.44,0,190,100,1.16,15.09886364,20.25,83,6,40,19.448,179.9671053,2.690008738,C2S1,0.200657895,P.S.
5,JANGAON,Devaruppula,Devaruppula,79.36,17.54,252,Post-monsoon 2021,7.9,1374,879.36,0,200,290,0.76,14.69622727,67,241,4,40,19.448,179.9671053,7.810748264,C3S2,0.400657895,P.S.
6,JANGAON,Devaruppula,Singarajupalli,79.27,17.59,299,Post-monsoon 2021,7.64,1034,661.76,0,180,150,0.64,98.64590909,47.5,114,2,32,48.62,279.9177632,2.962523376,C3S1,-1.998355263,P.S.
7,JANGAON,Ghanpur stn,Chagal,79.36,17.84,330,Post-monsoon 2021,7.37,1556,995.84,0,210,300,0.58,96.63272727,63.75,241,21,40,34.034,239.9424342,6.764499614,C3S1,-0.598848684,P.S.
8,JANGAON,Ghanpur stn,Namiligonda,79.40,17.83,299,Post-monsoon 2021,7.96,1197,766.08,0,140,250,0.69,35.23068182,73.5,194,4,40,19.448,179.9671053,6.287490304,C3S1,-0.799342105,P.S.
9,JANGAON,Jangaon,Jangaon,79.15,17.70,374,Post-monsoon 2021,8.03,1044,668.16,0,190,160,0.6,84.55363636,42.75,135,2,24,43.758,239.9259868,3.7893724,C3S1,-0.998519737,P.S.
10,JANGAON,Jangaon,Siddanki,79.10,17.77,428,Post-monsoon 2021,7.87,349,223.36,0,110,30,1.88,13.48831818,11,36,2,8,19.448,99.96710526,1.565474892,C2S1,0.200657895,P.S.
11,JANGAON,Kodakandla,Kodakandla,79.51,17.53,231,Post-monsoon 2021,7.47,842,538.88,0,140,170,0.33,9.864590909,36,75,3,32,43.758,259.9259868,2.022593358,C3S1,-2.398519737,P.S.
12,JANGAON,Lingala ghanpur,Jeedikal,79.16,17.61,325,Post-monsoon 2021,7.69,1167,746.88,0,130,270,2.2,16.70940909,50.25,159,14,24,38.896,219.9342105,4.661470004,C3S1,-1.798684211,P.S.
13,JANGAON,Lingala ghanpur,Lingala ghanpur,79.20,17.66,328,Post-monsoon 2021,7.84,794,508.16,0,190,100,0.47,52.54404545,22,68,9,24,43.758,239.9259868,1.908720913,C3S1,-0.998519737,P.S.
14,JANGAON,Lingala ghanpur,Vadicherla,79.24,17.66,309,Post-monsoon 2021,7.11,796,509.44,0,120,160,0.62,10.87118182,38.75,59,11,24,48.62,259.9177632,1.591131945,C3S1,-2.798355263,P.S.
15,JANGAON,Narmetta,Machupahad,79.22,17.87,433,Post-monsoon 2021,7.03,619,396.16,0,110,110,1.72,14.49490909,30,33,2,24,43.758,239.9259868,0.926291031,C2S1,-2.598519737,P.S.
16,JANGAON,Narmetta,Veldanda,79.12,17.86,472,Post-monsoon 2021,7.69,1132,724.48,0,220,170,0.42,58.58359091,63,151,9,32,38.896,239.9342105,4.238410566,C3S1,-0.398684211,P.S.
17,JANGAON,Palakurthi,Gudur,79.41,17.74,299,Post-monsoon 2021,7.03,821,525.44,0,190,110,0.29,52.34272727,24.75,86,10,32,34.034,219.9424342,2.521251105,C3S1,-0.598848684,P.S.
18,JANGAON,Palakurthi,Palakurthi,79.42,17.67,279,Post-monsoon 2021,8.3,1026,656.64,10,280,110,1.42,45.49790909,30.25,82,2,24,68.068,339.8848684,1.93383805,C3S1,-0.997697368,P.S.
19,JANGAON,Raghunadhapalli,Ibrahimpur,79.23,17.76,349,Post-monsoon 2021,7.66,1055,675.2,0,280,110,0.54,72.47454545,37.75,114,12,32,48.62,279.9177632,2.962523376,C3S1,0.001644737,P.S.
20,JANGAON,Raghunadhapalli,Nidigonda,79.23,17.73,350,Post-monsoon 2021,7.57,749,479.36,0,150,120,0.48,50.32954545,21.75,59,13,16,48.62,239.9177632,1.656124469,C2S1,-1.798355263,P.S.
21,JANGAON,Raghunadhapalli,Raghunadhapalli,79.26,17.76,349,Post-monsoon 2021,8.1,987,631.68,0,230,150,0.92,20.13181818,38.75,128,6,24,38.896,219.9342105,3.752629941,C3S1,0.201315789,P.S.
22,JANGAON,Tarigopulla,Tarigopulla,79.18,17.94,454,Post-monsoon 2021,8.17,1053,673.92,0,210,160,0.32,57.577,47.5,129,17,24,43.758,239.9259868,3.620955849,C3S1,-0.598519737,P.S.
23,JANGAON,Zafergad,Kunur,79.48,17.85,279,Post-monsoon 2021,7.98,847,542.08,0,180,130,0.51,50.53086364,20.25,85,3,16,48.62,239.9177632,2.385942031,C3S1,-1.198355263,P.S.
24,JANGAON,Zafergad,Zafergad,79.49,17.77,314,Post-monsoon 2021,7.37,841,538.24,0,190,120,0.17,26.77531818,44.25,68,2,16,58.344,279.9013158,1.767171125,C3S1,-1.798026316,P.S.
1,JOGULAMBA(GADWAL),Alampur,Alampur,78.12,15.90,283,Post-monsoon 2021,7.71,1899,1215,0,110,280,1.34,21,409,197,3,112,58,520,3.76,C3S1,-8.20,P.S.
2,JOGULAMBA(GADWAL),Dharoor,Dharoor,77.68,16.22,353,Post-monsoon 2021,7.61,1692,1083,0,320,210,0.46,44,231,89,5,120,97,700,1.46,C3S1,-7.60,P.S.
3,JOGULAMBA(GADWAL),Dharoor,Neelahally,77.64,16.27,375,Post-monsoon 2021,8.09,1493,956,0,470,60,1.60,43,143,147,5,56,68,420,3.12,C3S1,1.00,P.S.
4,JOGULAMBA(GADWAL),Gadwal,Gadwal,77.80,16.23,315,Post-monsoon 2021,7.61,2903,1858,0,250,670,1.14,16,370,311,2,120,151,920,4.46,C4S2,-13.39,P.S.
5,JOGULAMBA(GADWAL),Gattu,Allor,77.63,16.18,,Post-monsoon 2021,7.40,1471,941,0,70,220,0.16,1,348,107,1,160,29,520,2.05,C3S1,-9.00,P.S.
6,JOGULAMBA(GADWAL),Gattu,Gattu,77.58,16.13,388,Post-monsoon 2021,7.74,989,633,0,240,80,0.28,2,181,112,23,64,29,280,2.91,C3S1,-0.80,P.S.
7,JOGULAMBA(GADWAL),Gattu,Induvasi,77.52,16.04,,Post-monsoon 2021,7.85,950,608,0,320,60,0.47,29,72,114,1,40,39,260,3.07,C3S1,1.20,P.S.
8,JOGULAMBA(GADWAL),Ieeza,Eklaspur,77.65,16.05,323,Post-monsoon 2021,7.55,2654,1699,0,330,580,0.16,39,125,301,21,144,68,640,5.18,C4S2,-6.20,P.S.
9,JOGULAMBA(GADWAL),Ieeza,Ieeza,77.67,16.02,327,Post-monsoon 2021,7.67,3299,2111,0,500,630,0.72,220,157,535,10,48,107,560,9.83,C4S3,-1.20,P.S.
10,JOGULAMBA(GADWAL),Itikyal,Kodandapur,77.57,16.25,384,Post-monsoon 2021,8.03,889,569,0,190,70,1.15,14,161,117,3,32,34,220,3.44,C3S1,-0.60,P.S.
11,JOGULAMBA(GADWAL),K-T Doddi,Kondapur,77.83,16.07,319,Post-monsoon 2021,7.08,1730,1107,0,220,240,0.51,186,288,149,4,128,73,620,2.60,C3S1,-8.00,P.S.
12,JOGULAMBA(GADWAL),K-T Doddi,Kuchinerla,77.53,16.18,393,Post-monsoon 2021,7.10,550,352,0,130,20,0.34,83,58,22,1,72,15,240,0.62,C2S1,-2.20,P.S.
13,JOGULAMBA(GADWAL),Maldakal,Maldakal,77.69,16.13,375,Post-monsoon 2021,7.63,1560,998,0,230,290,1.10,87,150,92,2,96,102,660,1.56,C3S1,-8.60,P.S.
14,JOGULAMBA(GADWAL),Manopad,Manopad,77.95,15.97,297,Post-monsoon 2021,8.08,1395,893,0,340,110,1.58,19,312,298,1,24,34,200,9.16,C3S2,2.80,U.S.
15,JOGULAMBA(GADWAL),Undavally,Pullur,78.01,15.92,,Post-monsoon 2021,7.52,4544,2908,0,130,1040,0.42,13,676,564,5,272,102,1100,7.39,C4S2,-19.40,P.S.
16,JOGULAMBA(GADWAL),Undavally,Undavally,78.04,15.93,,Post-monsoon 2021,7.21,2337,1496,0,280,340,0.98,162,400,192,4,200,73,800,2.95,C4S1,-10.40,P.S.
17,JOGULAMBA(GADWAL),Waddepalli,Santhinagar,77.84,15.94,289,Post-monsoon 2021,7.88,2919,1868,0,300,490,1.19,79,568,410,10,104,107,700,6.74,C4S2,-8.00,P.S.
1,KAMAREDDY,Bansawada,Bansawada,77.88,18.39,376,Post-monsoon 2021,8.16,1940,1242,0,540,60,0.28,9,326,331,1,24,49,260,8.93,C3S2,5.60,U.S.
2,KAMAREDDY,Bansawada,Budimi,77.89,18.34,364,Post-monsoon 2021,8.06,725,464,0,210,80,0.86,6,59,51,2,48,39,280,1.32,C2S1,-1.40,P.S.
3,KAMAREDDY,Bhiknoor,Bhiknoor,78.40,18.20,521,Post-monsoon 2021,7.52,1491,954,0,360,150,0.77,125,97,118,11,80,78,520,2.25,C3S1,-3.20,P.S.
4,KAMAREDDY,Bhiknoor,Issannapally,78.48,18.14,531,Post-monsoon 2021,8.12,348,223,0,150,20,0.66,6,34,11,3,56,15,200,0.33,C2S1,-1.00,P.S.
5,KAMAREDDY,Bhiknoor,P.D.Mallareddy,78.45,18.17,524,Post-monsoon 2021,7.70,899,575,0,210,70,0.76,72,120,70,2,88,29,340,1.65,C3S1,-2.60,P.S.
6,KAMAREDDY,Bibipet,Bibipet,78.52,18.21,475,Post-monsoon 2021,7.37,993,636,0,240,90,0.35,118,54,30,1,112,44,460,0.60,C3S1,-4.40,P.S.
7,KAMAREDDY,BICHKUNDA,Pulkal,77.77,18.40,365,Post-monsoon 2021,7.57,1238,792,0,110,240,0.68,23,134,105,6,112,24,380,2.34,C3S1,-5.40,P.S.
8,KAMAREDDY,Birkur,Birkur,77.80,18.47,360,Post-monsoon 2021,7.12,2569,1644,0,460,320,1.33,19,355,234,3,104,131,800,3.59,C4S1,-6.80,P.S.
9,KAMAREDDY,Domakonda,Domakonda,78.44,18.25,508,Post-monsoon 2021,7.68,995,637,0,230,120,0.60,67,59,65,5,72,49,380,1.45,C3S1,-3.00,P.S.
10,KAMAREDDY,Gandhari,Gandhari,78.11,18.40,544,Post-monsoon 2021,7.91,899,575,0,380,20,1.02,37,44,25,3,112,39,440,0.51,C3S1,-1.20,P.S.
11,KAMAREDDY,Gandhari,Ramlaxmanpally,78.13,18.32,500,Post-monsoon 2021,7.24,1584,1014,0,370,180,0.82,95,125,84,4,192,44,660,1.43,C3S1,-5.80,P.S.
12,KAMAREDDY,Gandhari,Sarvapoor,77.99,18.36,461,Post-monsoon 2021,8.08,1276,817,0,430,80,0.92,38,69,90,1,88,58,460,1.82,C3S1,-0.60,P.S.
13,KAMAREDDY,Jukkal,Jukkal,77.60,18.36,394,Post-monsoon 2021,7.32,3984,2550,0,190,1000,0.17,34,246,449,18,88,180,960,6.30,C4S2,-15.39,P.S.
14,KAMAREDDY,Jukkal,Savargao,77.65,18.32,469,Post-monsoon 2021,7.40,992,635,0,430,10,0.91,46,17,25,3,88,58,460,0.51,C3S1,-0.60,P.S.
15,KAMAREDDY,Kamareddy,Adloor,78.34,18.34,519,Post-monsoon 2021,7.61,690,442,0,270,30,1.33,29,10,53,2,56,24,240,1.48,C2S1,0.60,P.S.
16,KAMAREDDY,Kamareddy,Narasannapally,78.36,18.27,540,Post-monsoon 2021,7.82,689,441,0,150,70,1.86,62,38,38,3,64,24,260,1.03,C2S1,-2.20,P.S.
17,KAMAREDDY,Lingampet,Bhavanipet,78.06,18.28,456,Post-monsoon 2021,7.77,1288,824,0,390,90,0.92,58,75,96,3,112,39,440,1.99,C3S1,-1.00,P.S.
18,KAMAREDDY,Lingampet,Khannapur,78.16,18.19,452,Post-monsoon 2021,7.95,1171,749,0,440,60,1.55,11,62,102,2,80,44,380,2.28,C3S1,1.20,P.S.
19,KAMAREDDY,Lingampet,Mothe,78.17,18.31,525,Post-monsoon 2021,8.27,810,518,0,190,40,0.85,74,101,57,9,56,34,280,1.49,C3S1,-1.80,P.S.
20,KAMAREDDY,Machareddy,Machareddy,78.49,18.33,471,Post-monsoon 2021,7.41,1199,767,0,270,130,0.42,89,71,58,2,128,39,480,1.15,C3S1,-4.20,P.S.
21,KAMAREDDY,Maddnur,Menoor,77.65,18.48,357,Post-monsoon 2021,7.35,1097,702,0,340,100,0.49,38,88,59,4,152,24,480,1.17,C3S1,-2.80,P.S.
22,KAMAREDDY,Maddnur,SOMUR,77.60,18.42,,Post-monsoon 2021,7.64,999,639,0,390,10,2.11,49,105,108,2,56,49,340,2.55,C3S1,1.00,P.S.
23,KAMAREDDY,Nagireddipet,Banjara Thanda,78.08,18.14,452,Post-monsoon 2021,7.95,1030,659,0,360,80,1.83,4,90,96,1,80,44,380,2.14,C3S1,-0.40,P.S.
24,KAMAREDDY,Nagireddipet,Malthummeda,78.14,18.11,441,Post-monsoon 2021,7.73,930,595,0,370,50,0.74,15,36,52,2,80,44,380,1.17,C3S1,-0.20,P.S.
25,KAMAREDDY,Nasurullabad,Nasurullabad,77.87,18.47,388,Post-monsoon 2021,7.71,871,557,0,280,40,1.11,15,75,64,1,80,24,300,1.60,C3S1,-0.40,P.S.
26,KAMAREDDY,Nizamsagar,Achampet,77.93,18.21,436,Post-monsoon 2021,7.52,1856,1188,0,380,330,2.21,39,97,287,2,88,29,340,6.76,C3S2,0.80,P.S.
27,KAMAREDDY,Nizamsagar,Mohammadnagar,77.91,18.29,390,Post-monsoon 2021,7.78,1600,1024,0,460,170,0.92,51,91,119,1,72,97,580,2.16,C3S1,-2.40,P.S.
28,KAMAREDDY,Pedda Kodapgal,Shanthapur,77.73,18.33,390,Post-monsoon 2021,7.85,1262,808,0,480,30,1.18,5,102,91,1,56,73,440,1.89,C3S1,0.80,P.S.
29,KAMAREDDY,Pitlam,Maddela Cheruvu,77.85,18.35,363,Post-monsoon 2021,7.85,947,606,0,210,130,1.24,18,93,99,1,40,49,300,2.50,C3S1,-1.80,P.S.
30,KAMAREDDY,Rajampet,Argonda,78.27,18.23,564,Post-monsoon 2021,7.77,631,404,0,280,10,0.82,37,32,46,2,48,34,260,1.25,C2S1,0.40,P.S.
31,KAMAREDDY,Rajampet,Kondapur,78.29,18.18,483,Post-monsoon 2021,7.94,943,604,0,190,110,1.03,30,87,51,3,80,39,360,1.16,C3S1,-3.40,P.S.
32,KAMAREDDY,RAMAREDDY,Reddypet,78.42,18.41,503,Post-monsoon 2021,7.59,618,396,0,130,80,0.58,23,45,43,2,56,19,220,1.25,C2S1,-1.80,P.S.
33,KAMAREDDY,Sadasivanagar,Sadasivanagar,78.26,18.41,540,Post-monsoon 2021,7.58,670,429,0,220,20,1.25,44,40,32,2,64,24,260,0.85,C2S1,-0.80,P.S.
34,KAMAREDDY,Tadwai,Yerrapahad,78.22,18.29,569,Post-monsoon 2021,8.28,1398,895,0,310,170,0.61,75,108,75,59,136,39,500,1.45,C3S1,-3.80,P.S.
35,KAMAREDDY,Tadwai,Annaram,78.24,18.35,,Post-monsoon 2021,7.72,1583,1013,0,260,260,1.11,7,149,99,60,144,34,500,1.93,C3S1,-4.80,P.S.
36,KAMAREDDY,Yellareddy,Yellareddy,78.02,18.19,427,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,KARIMNAGAR,Chigurumamidi,Bommanapalli,79.23,18.21,302,Post-monsoon 2021,7.82,1132,724,0,230,140,1.17,144,38,106,6,64,49,360,2.43,C3S1,-2.60,P.S.
2,KARIMNAGAR,Chigurumamidi,Chigurumamidi,79.15,18.26,286,Post-monsoon 2021,7.71,528,338,0,140,50,1.12,36,22,49,2,32,19,160,1.68,C2S1,-0.40,P.S.
3,KARIMNAGAR,Chigurumamidi,Ramancha,79.20,18.24,307,Post-monsoon 2021,8.04,351,225,0,100,40,0.48,13,13,29,1,24,15,120,1.15,C2S1,-0.40,P.S.
4,KARIMNAGAR,Choppadandi,Rukmapur,79.15,18.53,275,Post-monsoon 2021,8.30,1190,762,30,300,140,1.33,62,40,123,6,64,49,360,2.82,C3S1,-0.60,P.S.
5,KARIMNAGAR,Ellandakunta ,Illanthukunta ,79.51,18.30,216,Post-monsoon 2021,8.28,641,410,0,180,60,0.98,15,26,58,3,32,24,180,1.88,C2S1,0.00,P.S.
6,KARIMNAGAR,Gangadhara,Burugupally,79.03,18.64,317,Post-monsoon 2021,7.93,527,337,0,160,50,0.26,30,21,45,2,32,24,180,1.46,C2S1,-0.40,P.S.
7,KARIMNAGAR,Gangadhara,Gangadhara,79.01,18.58,345,Post-monsoon 2021,8.31,525,336,30,140,40,0.08,61,20,44,2,32,29,200,1.35,C2S1,-0.60,P.S.
8,KARIMNAGAR,Ganneruvaram,Mylaram,79.08,18.37,283,Post-monsoon 2021,7.76,781,500,0,190,70,0.53,105,31,69,3,48,34,260,1.86,C3S1,-1.40,P.S.
9,KARIMNAGAR,Huzurabad,Huzurabad,79.41,18.19,252,Post-monsoon 2021,8.34,1294,828,30,290,160,0.92,61,43,115,6,64,58,400,2.50,C3S1,-1.60,P.S.
10,KARIMNAGAR,Jammikunta,Vavilala,79.55,18.40,181,Post-monsoon 2021,8.32,1491,954,30,350,200,0.03,7,51,136,7,72,63,440,2.82,C3S1,-1.20,P.S.
11,KARIMNAGAR,Karimnagar,Nagnur,79.14,18.50,272,Post-monsoon 2021,8.22,442,283,0,150,40,0.37,12,17,35,1,24,24,160,1.20,C2S1,-0.20,P.S.
12,KARIMNAGAR,Karimnagar,Karimnagar,79.13,18.44,262,Post-monsoon 2021,8.13,1125,720,0,270,160,0.77,25,37,102,6,56,49,340,2.41,C3S1,-1.40,P.S.
13,KARIMNAGAR,Keshavpatnam,Thadikal,79.29,18.31,256,Post-monsoon 2021,8.18,398,255,0,130,30,0.62,14,15,28,1,24,19,140,1.03,C2S1,-0.20,P.S.
14,KARIMNAGAR,Manakondur,Laxmipur,79.29,18.45,236,Post-monsoon 2021,8.15,424,271,0,140,40,0.40,23,18,34,2,24,24,160,1.17,C2S1,-0.40,P.S.
15,KARIMNAGAR,Ramadugu,Gundi,79.09,18.62,305,Post-monsoon 2021,8.25,507,324,0,170,50,0.51,3,20,39,1,32,24,180,1.26,C2S1,-0.20,P.S.
16,KARIMNAGAR,Saidapur,Saidapur,79.31,18.21,265,Post-monsoon 2021,8.07,421,269,0,130,40,0.64,8,16,33,1,24,19,140,1.21,C2S1,-0.20,P.S.
17,KARIMNAGAR,Thimmapur,Alugunur,79.15,18.40,252,Post-monsoon 2021,8.12,312,200,0,120,30,0.58,14,12,22,1,24,19,140,0.81,C2S1,-0.40,P.S.
18,KARIMNAGAR,Thimmapur,Nedunur,79.14,18.31,277,Post-monsoon 2021,8.29,1650,1056,0,410,240,0.89,1,53,147,7,80,73,500,2.86,C3S1,-1.80,P.S.
19,KARIMNAGAR,Veenavanka,Veenavanka,79.42,18.35,200,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,KHAMMAM,Bonakal,Mustikunta,80.22,17.04,20,Post-monsoon 2021,8.24,1554,995,0,490,200,2.89,6,55,156,8,40,97,500,3.04,C3S1,-0.20,P.S.
2,KHAMMAM,Bonakal,Pedabeeravalli,80.30,17.05,,Post-monsoon 2021,8.29,1273,815,0,290,190,1.03,61,27,117,8,40,68,380,2.62,C3S1,-1.80,P.S.
3,KHAMMAM,Chintakani,Pandillapalli,80.18,17.15,,Post-monsoon 2021,8.47,1585,1014,20,300,240,0.55,116,37,82,18,144,58,600,1.45,C3S1,-5.60,P.S.
4,KHAMMAM,Enkoor,Enkoor,80.44,17.33,,Post-monsoon 2021,8.29,1190,762,0,270,180,0.86,19,47,100,3,112,24,380,2.23,C3S1,-2.20,P.S.
5,KHAMMAM,Enkoor,Timmaraopeta,80.37,17.37,,Post-monsoon 2021,7.88,1080,691,0,320,130,0.80,40,8,95,7,72,39,340,2.24,C3S1,-0.40,P.S.
6,KHAMMAM,Kallur,Kallur,80.55,17.21,40,Post-monsoon 2021,8.70,1020,653,50,220,140,0.79,20,38,85,4,56,49,340,2.00,C3S1,-1.40,P.S.
7,KHAMMAM,Kamepalli,Kothalingala,80.24,17.43,81,Post-monsoon 2021,7.80,970,621,0,260,110,0.73,49,30,40,3,96,39,400,0.87,C3S1,-2.80,P.S.
8,KHAMMAM,Kamepalli,Ootkuru,80.30,17.46,,Post-monsoon 2021,8.30,384,246,10,130,40,0.24,3,9,21,4,24,24,160,0.72,C2S1,-0.40,P.S.
9,KHAMMAM,Khammam (R ),Theerthala,80.14,17.37,,Post-monsoon 2021,8.46,1500,960,30,350,180,0.75,13,55,99,59,80,53,420,2.10,C3S1,-0.80,P.S.
10,KHAMMAM,Khammam (R ),M.V.Palem,80.10,17.30,59,Post-monsoon 2021,8.13,1235,790,0,240,220,0.90,17,39,117,2,56,53,360,2.69,C3S1,-2.40,P.S.
11,KHAMMAM,Khammam(U),Khammam I,80.13,17.23,39,Post-monsoon 2021,7.95,1915,1226,0,280,310,0.50,100,59,198,29,136,49,540,3.70,C3S1,-5.20,P.S.
12,KHAMMAM,Khammam(U),Khammam-II,80.14,17.25,51,Post-monsoon 2021,7.08,786,503,0,200,170,0.72,14,18,63,2,72,39,340,1.49,C3S1,-2.80,P.S.
13,KHAMMAM,Konijerla,Gubbagurthi,80.36,17.28,,Post-monsoon 2021,8.02,1248,799,0,230,210,0.99,42,51,44,7,112,58,520,0.84,C3S1,-5.80,P.S.
14,KHAMMAM,Konijerla,Konijerla,80.29,17.22,43,Post-monsoon 2021,8.34,898,575,20,280,120,0.68,53,15,50,1,96,44,420,1.06,C3S1,-2.40,P.S.
15,KHAMMAM,Kusumanchi,Jakkapally,79.97,17.14,,Post-monsoon 2021,7.53,1643,1052,0,280,310,0.74,64,62,118,3,144,53,580,2.14,C3S1,-6.00,P.S.
